make,model,year,engine_hp,cylinders,transmission,driven_wheels,num_doors,size,style,mpg_highway,mpg_city,popularity,msrp
mazda,3,2016,155,4,manual,front_wheel_drive,4,compact,sedan,41,29,586,20472.03
mazda,3,2016,184,4,manual,front_wheel_drive,4,compact,4dr_hatchback,35,26,586,25987.07
mazda,3,2016,184,4,automatic,front_wheel_drive,4,compact,sedan,39,28,586,25323.22
mazda,3,2017,155,4,automatic,front_wheel_drive,4,midsize,sedan,37,28,586,21495
mazda,3,2017,155,4,manual,front_wheel_drive,4,midsize,sedan,37,27,586,17845
mazda,3,2017,184,4,manual,front_wheel_drive,4,midsize,sedan,34,25,586,23145
mazda,3,2017,184,4,automatic,front_wheel_drive,4,midsize,sedan,36,27,586,24195
mazda,3,2017,155,4,automatic,front_wheel_drive,4,compact,4dr_hatchback,37,28,586,20145
mazda,3,2017,184,4,automatic,front_wheel_drive,4,compact,4dr_hatchback,35,26,586,24945
mazda,3,2017,184,4,manual,front_wheel_drive,4,compact,4dr_hatchback,33,25,586,23895
mazda,3,2017,155,4,manual,front_wheel_drive,4,compact,4dr_hatchback,37,27,586,19095
mazda,3,2017,184,4,automatic,front_wheel_drive,4,compact,4dr_hatchback,35,26,586,23445
mazda,3,2017,155,4,automatic,front_wheel_drive,4,midsize,sedan,37,28,586,18895
mazda,3,2017,155,4,automatic,front_wheel_drive,4,compact,4dr_hatchback,37,28,586,22245
mazda,3,2017,184,4,manual,front_wheel_drive,4,compact,4dr_hatchback,33,25,586,22395
mazda,3,2017,155,4,manual,front_wheel_drive,4,midsize,sedan,37,27,586,20445
bmw,4_series_gran_coupe,2015,240,4,automatic,all_wheel_drive,4,midsize,sedan,33,22,3916,43746.13
bmw,4_series_gran_coupe,2015,240,4,automatic,rear_wheel_drive,4,midsize,sedan,34,23,3916,41677.75
bmw,4_series_gran_coupe,2015,240,4,automatic,rear_wheel_drive,4,midsize,sedan,34,23,3916,41677.75
bmw,4_series_gran_coupe,2015,240,4,automatic,all_wheel_drive,4,midsize,sedan,33,22,3916,43746.13
bmw,4_series_gran_coupe,2015,300,6,automatic,rear_wheel_drive,4,midsize,sedan,32,21,3916,47365.78
bmw,4_series_gran_coupe,2015,300,6,automatic,all_wheel_drive,4,midsize,sedan,31,20,3916,49434.16
bmw,4_series_gran_coupe,2016,240,4,automatic,all_wheel_drive,4,midsize,sedan,34,22,3916,44579.90
bmw,4_series_gran_coupe,2016,300,6,automatic,all_wheel_drive,4,midsize,sedan,30,20,3916,51014.11
bmw,4_series_gran_coupe,2016,300,6,automatic,rear_wheel_drive,4,midsize,sedan,31,20,3916,48971.50
bmw,4_series_gran_coupe,2016,240,4,automatic,rear_wheel_drive,4,midsize,sedan,34,23,3916,42537.29
bmw,4_series_gran_coupe,2017,320,6,automatic,rear_wheel_drive,4,midsize,sedan,32,21,3916,48300
bmw,4_series_gran_coupe,2017,320,6,automatic,all_wheel_drive,4,midsize,sedan,31,21,3916,50300
bmw,4_series_gran_coupe,2017,248,4,automatic,all_wheel_drive,4,midsize,sedan,33,23,3916,43950
bmw,4_series_gran_coupe,2017,248,4,automatic,rear_wheel_drive,4,midsize,sedan,34,23,3916,41950
bmw,4_series,2015,300,6,automatic,all_wheel_drive,2,midsize,convertible,29,20,3916,58845.26
bmw,4_series,2015,300,6,automatic,rear_wheel_drive,2,midsize,coupe,32,21,3916,47831.17
bmw,4_series,2015,240,4,automatic,all_wheel_drive,2,midsize,convertible,33,21,3916,52485.01
bmw,4_series,2015,240,4,automatic,all_wheel_drive,2,midsize,coupe,33,22,3916,44211.51
bmw,4_series,2015,240,4,automatic,rear_wheel_drive,2,midsize,convertible,34,23,3916,50416.64
bmw,4_series,2015,300,6,automatic,all_wheel_drive,2,midsize,coupe,30,20,3916,49899.54
bmw,4_series,2015,240,4,automatic,all_wheel_drive,2,midsize,coupe,33,22,3916,44211.51
bmw,4_series,2015,240,4,automatic,all_wheel_drive,2,midsize,convertible,33,21,3916,52485.01
bmw,4_series,2015,240,4,automatic,rear_wheel_drive,2,midsize,coupe,35,23,3916,42143.14
bmw,4_series,2015,300,6,automatic,rear_wheel_drive,2,midsize,convertible,31,20,3916,56776.89
bmw,4_series,2015,240,4,automatic,rear_wheel_drive,2,midsize,convertible,34,23,3916,50416.64
bmw,4_series,2015,240,4,automatic,rear_wheel_drive,2,midsize,coupe,35,23,3916,42143.14
bmw,4_series,2016,240,4,automatic,all_wheel_drive,2,midsize,convertible,33,21,3916,53107.78
bmw,4_series,2016,240,4,automatic,rear_wheel_drive,2,midsize,convertible,34,23,3916,51065.18
bmw,4_series,2016,240,4,manual,rear_wheel_drive,2,midsize,coupe,34,22,3916,42741.55
bmw,4_series,2016,300,6,automatic,all_wheel_drive,2,midsize,coupe,30,20,3916,51218.37
bmw,4_series,2016,240,4,automatic,rear_wheel_drive,2,midsize,coupe,35,23,3916,42741.55
bmw,4_series,2016,300,6,automatic,all_wheel_drive,2,midsize,convertible,29,20,3916,60205.84
bmw,4_series,2016,240,4,automatic,all_wheel_drive,2,midsize,coupe,34,22,3916,44784.16
bmw,4_series,2016,300,6,automatic,rear_wheel_drive,2,midsize,coupe,31,20,3916,49175.77
bmw,4_series,2016,300,6,automatic,rear_wheel_drive,2,midsize,convertible,31,20,3916,58163.24
bmw,4_series,2017,248,4,automatic,rear_wheel_drive,2,midsize,convertible,34,23,3916,50300
bmw,4_series,2017,248,4,automatic,all_wheel_drive,2,midsize,convertible,32,22,3916,52300
bmw,4_series,2017,320,6,automatic,all_wheel_drive,2,midsize,coupe,31,21,3916,50500
bmw,4_series,2017,248,4,automatic,all_wheel_drive,2,midsize,coupe,33,23,3916,44150
bmw,4_series,2017,248,4,automatic,rear_wheel_drive,2,midsize,coupe,34,23,3916,42150
bmw,4_series,2017,320,6,automatic,all_wheel_drive,2,midsize,convertible,30,20,3916,59300
bmw,4_series,2017,320,6,automatic,rear_wheel_drive,2,midsize,convertible,29,21,3916,57300
bmw,4_series,2017,320,6,automatic,rear_wheel_drive,2,midsize,coupe,32,21,3916,48500
ferrari,456m,2001,442,12,automatic,rear_wheel_drive,2,compact,coupe,14,9,2774,309991.68
ferrari,456m,2001,442,12,manual,rear_wheel_drive,2,compact,coupe,15,9,2774,304185.48
ferrari,456m,2002,442,12,automatic,rear_wheel_drive,2,compact,coupe,14,9,2774,311509.51
ferrari,456m,2002,442,12,manual,rear_wheel_drive,2,compact,coupe,15,9,2774,306004.86
ferrari,456m,2003,442,12,automatic,rear_wheel_drive,2,compact,coupe,14,9,2774,304568.26
ferrari,456m,2003,442,12,manual,rear_wheel_drive,2,compact,coupe,15,9,2774,299186.28
ferrari,458_italia,2013,562,8,automated_manual,rear_wheel_drive,2,compact,convertible,17,13,2774,270851.83
ferrari,458_italia,2013,562,8,automated_manual,rear_wheel_drive,2,compact,coupe,17,13,2774,245700.82
ferrari,458_italia,2014,562,8,automated_manual,rear_wheel_drive,2,compact,coupe,17,13,2774,241778.72
ferrari,458_italia,2014,597,8,automated_manual,rear_wheel_drive,2,compact,coupe,17,13,2774,298199.51
ferrari,458_italia,2014,562,8,automated_manual,rear_wheel_drive,2,compact,convertible,17,13,2774,266528.24
ferrari,458_italia,2015,562,8,automated_manual,rear_wheel_drive,2,compact,coupe,17,13,2774,247522.42
ferrari,458_italia,2015,562,8,automated_manual,rear_wheel_drive,2,compact,convertible,17,13,2774,272563.20
ferrari,458_italia,2015,597,8,automated_manual,rear_wheel_drive,2,compact,coupe,17,13,2774,301717.97
alfa_romeo,4c,2015,237,4,automated_manual,rear_wheel_drive,2,compact,convertible,34,24,113,66084.58
alfa_romeo,4c,2015,237,4,automated_manual,rear_wheel_drive,2,compact,coupe,34,24,113,70738.42
alfa_romeo,4c,2015,237,4,automated_manual,rear_wheel_drive,2,compact,coupe,34,24,113,55742.70
alfa_romeo,4c,2016,237,4,automated_manual,rear_wheel_drive,2,compact,coupe,34,24,113,57090.87
alfa_romeo,4c,2016,237,4,automated_manual,rear_wheel_drive,2,compact,convertible,34,24,113,67303.90
toyota,4runner,2014,270,6,automatic,rear_wheel_drive,4,midsize,4dr_suv,23,17,2031,42829.94
toyota,4runner,2014,270,6,automatic,rear_wheel_drive,4,midsize,4dr_suv,23,17,2031,37005.73
toyota,4runner,2014,270,6,automatic,four_wheel_drive,4,midsize,4dr_suv,22,17,2031,38947.13
toyota,4runner,2014,270,6,automatic,four_wheel_drive,4,midsize,4dr_suv,22,17,2031,35923.72
toyota,4runner,2014,270,6,automatic,four_wheel_drive,4,midsize,4dr_suv,22,17,2031,36990.20
toyota,4runner,2014,270,6,automatic,four_wheel_drive,4,midsize,4dr_suv,22,17,2031,44937.01
toyota,4runner,2014,270,6,automatic,rear_wheel_drive,4,midsize,4dr_suv,23,17,2031,33982.32
toyota,4runner,2014,270,6,automatic,four_wheel_drive,4,midsize,4dr_suv,22,17,2031,40013.61
toyota,4runner,2015,270,6,automatic,four_wheel_drive,4,midsize,4dr_suv,21,17,2031,39118.14
toyota,4runner,2015,270,6,automatic,four_wheel_drive,4,midsize,4dr_suv,21,17,2031,45111.26
toyota,4runner,2015,270,6,automatic,four_wheel_drive,4,midsize,4dr_suv,21,17,2031,37349.68
toyota,4runner,2015,270,6,automatic,rear_wheel_drive,4,midsize,4dr_suv,22,17,2031,37179.04
toyota,4runner,2015,270,6,automatic,rear_wheel_drive,4,midsize,4dr_suv,22,17,2031,34345.36
toyota,4runner,2015,270,6,automatic,four_wheel_drive,4,midsize,4dr_suv,21,17,2031,40183.35
toyota,4runner,2015,270,6,automatic,rear_wheel_drive,4,midsize,4dr_suv,22,17,2031,43006.68
toyota,4runner,2015,270,6,automatic,four_wheel_drive,4,midsize,4dr_suv,21,17,2031,36284.47
toyota,4runner,2015,270,6,automatic,four_wheel_drive,4,midsize,4dr_suv,21,17,2031,42722.28
toyota,4runner,2016,270,6,automatic,rear_wheel_drive,4,midsize,4dr_suv,22,17,2031,37471.63
toyota,4runner,2016,270,6,automatic,four_wheel_drive,4,midsize,4dr_suv,21,17,2031,45305.03
toyota,4runner,2016,270,6,automatic,four_wheel_drive,4,midsize,4dr_suv,21,17,2031,40438.51
toyota,4runner,2016,270,6,automatic,four_wheel_drive,4,midsize,4dr_suv,21,17,2031,42741.55
toyota,4runner,2016,270,6,automatic,rear_wheel_drive,4,midsize,4dr_suv,22,17,2031,43226.67
toyota,4runner,2016,270,6,automatic,four_wheel_drive,4,midsize,4dr_suv,21,17,2031,36649.48
toyota,4runner,2016,270,6,automatic,four_wheel_drive,4,midsize,4dr_suv,21,17,2031,39386.57
toyota,4runner,2016,270,6,automatic,four_wheel_drive,4,midsize,4dr_suv,21,17,2031,37701.42
toyota,4runner,2016,270,6,automatic,rear_wheel_drive,4,midsize,4dr_suv,22,17,2031,34734.53
bmw,5_series_gran_turismo,2015,300,6,automatic,rear_wheel_drive,4,large,4dr_hatchback,28,19,3916,62775.18
bmw,5_series_gran_turismo,2015,445,8,automatic,all_wheel_drive,4,large,4dr_hatchback,24,16,3916,73840.98
bmw,5_series_gran_turismo,2015,300,6,automatic,all_wheel_drive,4,large,4dr_hatchback,26,18,3916,65153.81
bmw,5_series_gran_turismo,2015,445,8,automatic,rear_wheel_drive,4,large,4dr_hatchback,25,16,3916,71462.35
bmw,5_series_gran_turismo,2016,300,6,automatic,all_wheel_drive,4,large,4dr_hatchback,26,18,3916,64546.38
bmw,5_series_gran_turismo,2016,445,8,automatic,all_wheel_drive,4,large,4dr_hatchback,24,16,3916,74044.51
bmw,5_series_gran_turismo,2016,300,6,automatic,rear_wheel_drive,4,large,4dr_hatchback,28,19,3916,62197.39
bmw,5_series_gran_turismo,2017,300,6,automatic,all_wheel_drive,4,large,4dr_hatchback,26,18,3916,63200
bmw,5_series_gran_turismo,2017,300,6,automatic,rear_wheel_drive,4,large,4dr_hatchback,27,19,3916,60900
bmw,5_series_gran_turismo,2017,445,8,automatic,all_wheel_drive,4,large,4dr_hatchback,24,15,3916,72500
bmw,5_series,2015,443,8,automatic,all_wheel_drive,4,large,sedan,25,16,3916,69497.39
bmw,5_series,2015,302,6,automatic,all_wheel_drive,4,large,sedan,29,20,3916,59879.45
bmw,5_series,2015,255,6,automatic,rear_wheel_drive,4,large,sedan,38,26,3916,59052.10
bmw,5_series,2015,241,4,automatic,all_wheel_drive,4,large,sedan,33,22,3916,54036.29
bmw,5_series,2015,255,6,automatic,all_wheel_drive,4,large,sedan,37,26,3916,61430.73
bmw,5_series,2015,443,8,automatic,rear_wheel_drive,4,large,sedan,25,17,3916,67118.76
bmw,5_series,2015,241,4,automatic,rear_wheel_drive,4,large,sedan,34,23,3916,51657.66
bmw,5_series,2015,302,6,automatic,rear_wheel_drive,4,large,sedan,31,20,3916,57500.82
bmw,5_series,2016,255,6,automatic,rear_wheel_drive,4,large,sedan,38,26,3916,58571.76
bmw,5_series,2016,302,6,automatic,all_wheel_drive,4,large,sedan,29,20,3916,59388.80
bmw,5_series,2016,302,6,automatic,rear_wheel_drive,4,large,sedan,31,20,3916,57039.80
bmw,5_series,2016,240,4,automatic,all_wheel_drive,4,large,sedan,34,22,3916,53618.44
bmw,5_series,2016,240,4,automatic,rear_wheel_drive,4,large,sedan,34,23,3916,51269.44
bmw,5_series,2016,443,8,automatic,all_wheel_drive,4,large,sedan,25,16,3916,70061.42
bmw,5_series,2016,443,8,automatic,rear_wheel_drive,4,large,sedan,25,17,3916,67712.43
bmw,5_series,2016,255,6,automatic,all_wheel_drive,4,large,sedan,37,26,3916,60920.76
fiat,500,2015,160,4,manual,front_wheel_drive,2,compact,convertible,34,28,819,27504.21
fiat,500,2015,101,4,manual,front_wheel_drive,2,compact,2dr_hatchback,40,31,819,19339.30
fiat,500,2015,135,4,manual,front_wheel_drive,2,compact,2dr_hatchback,34,28,819,20373.49
fiat,500,2015,101,4,manual,front_wheel_drive,2,compact,convertible,34,28,819,23579.47
fiat,500,2015,101,4,manual,front_wheel_drive,2,compact,convertible,34,28,819,25544.43
fiat,500,2015,160,4,manual,front_wheel_drive,2,compact,2dr_hatchback,34,28,819,23264.05
fiat,500,2015,101,4,manual,front_wheel_drive,2,compact,2dr_hatchback,40,31,819,18093.11
fiat,500,2015,101,4,manual,front_wheel_drive,2,compact,convertible,34,28,819,21040.54
fiat,500,2015,101,4,manual,front_wheel_drive,2,compact,2dr_hatchback,40,31,819,18305.12
fiat,500,2015,101,4,manual,front_wheel_drive,2,compact,2dr_hatchback,40,31,819,21097.42
fiat,500,2015,101,4,manual,front_wheel_drive,2,compact,2dr_hatchback,40,31,819,17420.89
fiat,500,2016,160,4,manual,front_wheel_drive,2,compact,convertible,34,28,819,27263.70
fiat,500,2016,101,4,manual,front_wheel_drive,2,compact,2dr_hatchback,40,31,819,21748.66
fiat,500,2016,101,4,manual,front_wheel_drive,2,compact,2dr_hatchback,40,31,819,20829.49
fiat,500,2016,101,4,manual,front_wheel_drive,2,compact,2dr_hatchback,40,31,819,18123.03
fiat,500,2016,160,4,manual,front_wheel_drive,2,compact,2dr_hatchback,34,28,819,23055.93
fiat,500,2016,101,4,manual,front_wheel_drive,2,compact,convertible,40,31,819,25016.83
fiat,500,2016,101,4,manual,front_wheel_drive,2,compact,2dr_hatchback,40,31,819,17357.05
fiat,500,2016,101,4,manual,front_wheel_drive,2,compact,convertible,40,31,819,20829.49
fiat,500,2016,135,4,manual,front_wheel_drive,2,compact,2dr_hatchback,34,28,819,20119.68
fiat,500,2016,101,4,manual,front_wheel_drive,2,compact,2dr_hatchback,40,31,819,18281.33
fiat,500,2016,101,4,manual,front_wheel_drive,2,compact,convertible,40,31,819,21850.79
fiat,500,2017,160,4,manual,front_wheel_drive,2,compact,2dr_hatchback,33,28,819,19995
fiat,500,2017,101,4,automatic,front_wheel_drive,2,compact,2dr_hatchback,33,27,819,19390
fiat,500,2017,101,4,automatic,front_wheel_drive,2,compact,convertible,33,27,819,17485
fiat,500,2017,101,4,automatic,front_wheel_drive,2,compact,convertible,33,27,819,20885
fiat,500,2017,160,4,manual,front_wheel_drive,2,compact,convertible,33,28,819,21490
fiat,500,2017,101,4,automatic,front_wheel_drive,2,compact,2dr_hatchback,33,27,819,15990
fiat,500l,2015,160,4,manual,front_wheel_drive,4,compact,wagon,33,25,819,20006.36
fiat,500l,2015,160,4,manual,front_wheel_drive,4,compact,wagon,33,25,819,23884.56
fiat,500l,2015,160,4,automatic,front_wheel_drive,4,compact,wagon,30,22,819,25539.26
fiat,500l,2015,160,4,manual,front_wheel_drive,4,compact,wagon,33,25,819,22436.70
fiat,500l,2015,160,4,manual,front_wheel_drive,4,compact,wagon,33,25,819,21402.51
fiat,500l,2016,160,4,manual,front_wheel_drive,4,compact,wagon,33,25,819,22346.12
fiat,500l,2016,160,4,manual,front_wheel_drive,4,compact,wagon,33,25,819,23893.40
fiat,500l,2016,160,4,automatic,front_wheel_drive,4,compact,wagon,30,22,819,25323.22
fiat,500l,2016,160,4,manual,front_wheel_drive,4,compact,wagon,33,25,819,21238.01
fiat,500l,2016,160,4,manual,front_wheel_drive,4,compact,wagon,33,25,819,19910.31
fiat,500l,2017,160,4,automatic,front_wheel_drive,4,compact,wagon,30,22,819,23695
fiat,500l,2017,160,4,automatic,front_wheel_drive,4,compact,wagon,30,22,819,20995
fiat,500l,2017,160,4,automatic,front_wheel_drive,4,compact,wagon,30,22,819,22995
fiat,500x,2016,180,4,automatic,all_wheel_drive,4,compact,4dr_suv,30,21,819,25159.81
fiat,500x,2016,180,4,automatic,front_wheel_drive,4,compact,4dr_suv,31,22,819,25670.46
fiat,500x,2016,180,4,automatic,all_wheel_drive,4,compact,4dr_suv,30,21,819,29857.81
fiat,500x,2016,180,4,automatic,front_wheel_drive,4,compact,4dr_suv,31,22,819,23832.12
fiat,500x,2016,180,4,automatic,front_wheel_drive,4,compact,4dr_suv,31,22,819,23219.34
fiat,500x,2016,180,4,automatic,all_wheel_drive,4,compact,4dr_suv,30,21,819,27610.94
fiat,500x,2016,160,4,manual,front_wheel_drive,4,compact,4dr_suv,34,25,819,20426.07
fiat,500x,2016,180,4,automatic,front_wheel_drive,4,compact,4dr_suv,31,22,819,27917.33
fiat,500x,2016,180,4,automatic,all_wheel_drive,4,compact,4dr_suv,30,21,819,25772.59
fiat,500x,2017,180,4,automatic,all_wheel_drive,4,compact,4dr_suv,29,21,819,27035
fiat,500x,2017,180,4,automatic,front_wheel_drive,4,compact,4dr_suv,30,22,819,25135
fiat,500x,2017,180,4,automatic,all_wheel_drive,4,compact,4dr_suv,29,21,819,25235
fiat,500x,2017,180,4,automatic,all_wheel_drive,4,compact,4dr_suv,29,21,819,23890
fiat,500x,2017,180,4,automatic,front_wheel_drive,4,compact,4dr_suv,30,22,819,23335
fiat,500x,2017,160,4,manual,front_wheel_drive,4,compact,4dr_suv,33,25,819,19995
ferrari,550,2001,485,12,manual,rear_wheel_drive,2,compact,convertible,12,8,2774,343943.08
ferrari,550,2001,485,12,manual,rear_wheel_drive,2,compact,coupe,12,8,2774,284898.37
mclaren,570s,2016,562,8,automated_manual,rear_wheel_drive,2,compact,coupe,23,16,416,188839.03
ferrari,575m,2002,515,12,manual,rear_wheel_drive,2,compact,coupe,15,9,2774,292495.33
ferrari,575m,2002,515,12,automated_manual,rear_wheel_drive,2,compact,coupe,16,9,2774,306120.68
ferrari,575m,2003,515,12,manual,rear_wheel_drive,2,compact,coupe,15,9,2774,290267.37
ferrari,575m,2003,515,12,automated_manual,rear_wheel_drive,2,compact,coupe,16,9,2774,304187.26
ferrari,575m,2004,515,12,automated_manual,rear_wheel_drive,2,compact,coupe,16,9,2774,296296.75
ferrari,575m,2004,515,12,manual,rear_wheel_drive,2,compact,coupe,15,9,2774,282737.94
maybach,57,2010,543,12,automatic,rear_wheel_drive,4,large,sedan,16,10,67,411426.06
maybach,57,2010,631,12,automatic,rear_wheel_drive,4,large,sedan,16,10,67,512034.34
maybach,57,2010,604,12,automatic,rear_wheel_drive,4,large,sedan,16,10,67,455828.59
maybach,57,2011,543,12,automatic,rear_wheel_drive,4,large,sedan,16,10,67,405919.83
maybach,57,2011,620,12,automatic,rear_wheel_drive,4,large,sedan,16,10,67,448963.67
maybach,57,2012,543,12,automatic,rear_wheel_drive,4,large,sedan,16,10,67,404682.77
maybach,57,2012,620,12,automatic,rear_wheel_drive,4,large,sedan,16,10,67,447280.96
ferrari,599,2009,611,12,automated_manual,rear_wheel_drive,2,midsize,coupe,15,11,2774,366279.80
ferrari,599,2009,611,12,manual,rear_wheel_drive,2,midsize,coupe,15,11,2774,354811.99
ferrari,599,2010,611,12,manual,rear_wheel_drive,2,midsize,coupe,15,11,2774,349086.02
ferrari,599,2011,611,12,automated_manual,rear_wheel_drive,2,midsize,coupe,15,11,2774,349341.69
ferrari,599,2011,661,12,automated_manual,rear_wheel_drive,2,midsize,coupe,15,11,2774,446784.24
mazda,5,2013,157,4,automatic,front_wheel_drive,4,compact,passenger_minivan,28,22,586,25747.61
mazda,5,2013,157,4,automatic,front_wheel_drive,4,compact,passenger_minivan,28,22,586,22033.31
mazda,5,2013,157,4,manual,front_wheel_drive,4,compact,passenger_minivan,28,21,586,20981.09
mazda,5,2013,157,4,automatic,front_wheel_drive,4,compact,passenger_minivan,28,22,586,23222.30
mazda,5,2014,157,4,manual,front_wheel_drive,4,compact,passenger_minivan,28,21,586,20853.26
mazda,5,2014,157,4,automatic,front_wheel_drive,4,compact,passenger_minivan,28,22,586,25543.69
mazda,5,2014,157,4,automatic,front_wheel_drive,4,compact,passenger_minivan,28,22,586,21888.67
mazda,5,2014,157,4,automatic,front_wheel_drive,4,compact,passenger_minivan,28,22,586,23058.69
mazda,5,2015,157,4,automatic,front_wheel_drive,4,compact,passenger_minivan,28,21,586,25616.82
mazda,5,2015,157,4,automatic,front_wheel_drive,4,compact,passenger_minivan,28,21,586,23134.77
mazda,5,2015,157,4,automatic,front_wheel_drive,4,compact,passenger_minivan,28,21,586,21966.14
bmw,6_series_gran_coupe,2015,445,8,automatic,all_wheel_drive,4,large,sedan,24,16,3916,95765.76
bmw,6_series_gran_coupe,2015,315,6,automatic,all_wheel_drive,4,large,sedan,29,20,3916,84079.44
bmw,6_series_gran_coupe,2015,315,6,automatic,rear_wheel_drive,4,large,sedan,31,20,3916,80976.88
bmw,6_series_gran_coupe,2015,445,8,automatic,rear_wheel_drive,4,large,sedan,25,17,3916,92663.19
bmw,6_series_gran_coupe,2016,445,8,automatic,all_wheel_drive,4,large,sedan,24,15,3916,95900.40
bmw,6_series_gran_coupe,2016,315,6,automatic,all_wheel_drive,4,large,sedan,29,20,3916,84257.54
bmw,6_series_gran_coupe,2016,445,8,automatic,rear_wheel_drive,4,large,sedan,25,17,3916,92836.49
bmw,6_series_gran_coupe,2016,315,6,automatic,rear_wheel_drive,4,large,sedan,31,20,3916,81193.63
bmw,6_series_gran_coupe,2017,445,8,automatic,rear_wheel_drive,4,large,sedan,24,17,3916,91200
